longitude,latitude,ZipCode,Time,CO,NO2,O3,PM10,PM2.5,SO2,aqi,category
-71.06409,42.38168,02129,2023-10-20T20:00:00Z,224.47,9.12,26.99,9.8,3.1,0.48,13,Good air quality
-71.06409,42.38168,02129,2023-10-21T00:00:00Z,241.35,11.18,23.37,8.64,2.56,0.23,22,Good air quality
-71.06409,42.38168,02129,2023-10-21T04:00:00Z,141.48,10.5,23.88,5.51,2.62,0.33,21,Good air quality
-71.06409,42.38168,02129,2023-10-21T08:00:00Z,141.35,7.92,25.73,4.54,1.21,0.23,17,Good air quality
-71.06409,42.38168,02129,2023-10-21T12:00:00Z,223.76,7.15,21.17,3.97,2.91,0.23,20,Good air quality
-71.06409,42.38168,02129,2023-10-21T16:00:00Z,141.48,15.06,23.81,3.49,3.49,0.35,17,Good air quality
-71.06409,42.38168,02129,2023-10-21T20:00:00Z,141.62,10.43,25.3,3.55,1.85,0.35,19,Good air quality
-71.06409,42.38168,02129,2023-10-22T00:00:00Z,182.55,6.01,34.66,4.68,2.1,0.25,28,Good air quality
-71.06409,42.38168,02129,2023-10-22T04:00:00Z,182.55,4.99,28.35,5.12,2.23,0.33,28,Good air quality
-71.06409,42.38168,02129,2023-10-22T08:00:00Z,182.55,2.03,18.58,3.92,1.44,0.25,23,Good air quality
-71.06409,42.38168,02129,2023-10-22T12:00:00Z,141.35,0.97,14.44,3.08,1.48,0.17,18,Good air quality
-71.06409,42.38168,02129,2023-10-22T16:00:00Z,141.35,2.61,16.38,2.15,1.68,0.25,15,Good air quality
-71.06409,42.38168,02129,2023-10-22T20:00:00Z,141.35,2.74,18.38,2.2,1.99,0.23,15,Good air quality
-71.06409,42.38168,02129,2023-10-23T00:00:00Z,182.55,3.55,14.28,2.59,2.59,0.25,16,Good air quality
-71.06409,42.38168,02129,2023-10-23T04:00:00Z,182.55,2.92,12.25,1.87,1.85,0.25,14,Good air quality
-71.06409,42.38168,02129,2023-10-23T08:00:00Z,141.35,2,12.43,1.55,0.56,0.23,13,Good air quality
-71.06409,42.38168,02129,2023-10-23T12:00:00Z,182.55,4.17,9.6,1.36,0.99,0.14,11,Good air quality
-71.06409,42.38168,02129,2023-10-23T16:00:00Z,240.73,7.35,10.36,3.05,2.42,0.25,7,Good air quality
-71.06409,42.38168,02129,2023-10-23T20:00:00Z,182.55,5.29,15.82,2.85,2.82,0.23,10,Good air quality
-71.06409,42.38168,02129,2023-10-24T00:00:00Z,141.48,3.66,14.83,3.07,3.07,0.13,14,Good air quality
-71.06409,42.38168,02129,2023-10-24T04:00:00Z,141.35,4.59,17.52,4.49,2.48,0.14,15,Good air quality
-71.06409,42.38168,02129,2023-10-24T08:00:00Z,141.48,9.15,13.33,6.16,2.04,0.13,13,Good air quality
-71.06409,42.38168,02129,2023-10-24T12:00:00Z,365.06,13.21,3.96,6.45,2.9,0.33,12,Good air quality
-71.06409,42.38168,02129,2023-10-24T16:00:00Z,481.29,15.95,5.55,6.31,5.69,0.9,15,Good air quality
-71.06409,42.38168,02129,2023-10-24T20:00:00Z,241.28,10.49,21.07,6.23,3.59,0.13,13,Good air quality
-71.06409,42.38168,02129,2023-10-25T00:00:00Z,340.55,17.62,16.4,5.8,3.92,0.22,18,Good air quality
-71.06409,42.38168,02129,2023-10-25T04:00:00Z,323.76,9.09,15.9,6.64,3.3,0.23,15,Good air quality
-71.06409,42.38168,02129,2023-10-25T08:00:00Z,183.16,11.13,29.18,8.03,3.56,0.13,15,Good air quality
-71.06409,42.38168,02129,2023-10-25T12:00:00Z,282.56,8.18,22.78,8.22,6.29,0.13,20,Good air quality
-71.06409,42.38168,02129,2023-10-25T16:00:00Z,340.7,16.3,18.75,12.15,6.65,0.24,21,Good air quality
-71.06409,42.38168,02129,2023-10-25T20:00:00Z,241.35,15.91,14.53,15.18,6.44,0.24,20,Good air quality
-71.06409,42.38168,02129,2023-10-26T00:00:00Z,382.09,10.76,11.75,17.46,6.55,0.25,22,Good air quality
-71.06409,42.38168,02129,2023-10-26T04:00:00Z,323.91,10.58,7.46,13.73,7.47,0.25,24,Good air quality
-71.06409,42.38168,02129,2023-10-26T08:00:00Z,241.78,7.71,29.14,14.13,7.83,0.23,27,Good air quality
-71.06409,42.38168,02129,2023-10-26T12:00:00Z,324.43,18.71,17.15,13.84,8.73,0.23,29,Good air quality
-71.06409,42.38168,02129,2023-10-26T16:00:00Z,375.12,21.94,19.25,15.82,8.27,0.77,31,Good air quality
-71.06409,42.38168,02129,2023-10-26T20:00:00Z,271.05,9.55,45.73,13.91,7.67,0.69,32,Good air quality
-71.06409,42.38168,02129,2023-10-27T00:00:00Z,481.88,13.26,34.55,17.35,9.16,0.15,38,Good air quality
-71.06409,42.38168,02129,2023-10-27T04:00:00Z,647.02,20.24,17.07,14.49,14.49,0.32,37,Good air quality
-71.06409,42.38168,02129,2023-10-27T08:00:00Z,365.13,17.68,28.42,13.87,12,0.24,40,Good air quality
-71.06409,42.38168,02129,2023-10-27T12:00:00Z,423.88,15.32,27.92,16.25,11.82,0.24,43,Good air quality
-71.06409,42.38168,02129,2023-10-27T16:00:00Z,523.29,27.15,12.3,21.09,12.26,0.42,45,Good air quality
-71.06409,42.38168,02129,2023-10-27T20:00:00Z,381.77,17.53,41.51,14.67,9.32,0.25,47,Good air quality
-71.06409,42.38168,02129,2023-10-28T00:00:00Z,423.28,21.07,44.91,13.56,10.62,0.25,48,Good air quality
-71.06409,42.38168,02129,2023-10-28T04:00:00Z,505.75,11.27,26.33,17.78,10.1,0.25,46,Good air quality
-71.06409,42.38168,02129,2023-10-28T08:00:00Z,323.91,16.34,24.64,15.89,9.5,0.24,44,Good air quality
-71.06409,42.38168,02129,2023-10-28T12:00:00Z,423.13,12.6,16.75,14.91,8.93,0.24,42,Good air quality
-71.06409,42.38168,02129,2023-10-28T16:00:00Z,323.73,12.12,25.64,13,7.95,0.25,40,Good air quality
-71.06409,42.38168,02129,2023-10-28T20:00:00Z,182.69,5,45.3,9.45,7.9,0.23,38,Good air quality
-71.06409,42.38168,02129,2023-10-29T00:00:00Z,223.84,5.93,35.81,8.2,7.14,0.15,37,Good air quality
-71.06409,42.38168,02129,2023-10-29T04:00:00Z,182.55,3.73,33.54,7.2,3.78,0.14,34,Good air quality
-71.06409,42.38168,02129,2023-10-29T08:00:00Z,182.55,3.17,22.09,4.89,2.52,0.14,28,Good air quality
-71.06409,42.38168,02129,2023-10-29T12:00:00Z,141.35,1.11,16.13,3.78,2.49,0.15,23,Good air quality
-71.06409,42.38168,02129,2023-10-29T16:00:00Z,141.42,5.59,11.98,3.46,2.27,0.15,19,Good air quality
-71.06409,42.38168,02129,2023-10-29T20:00:00Z,241.38,7.27,10.83,7.75,1.44,0.25,14,Good air quality
-71.06409,42.38168,02129,2023-10-30T00:00:00Z,142.06,4.97,15.74,4.57,2.62,0.15,12,Good air quality
-71.06409,42.38168,02129,2023-10-30T04:00:00Z,141.35,3.07,20.7,5.42,1.78,0.13,15,Good air quality
-71.06409,42.38168,02129,2023-10-30T08:00:00Z,141.35,3.71,27.95,3.52,1.02,0.13,18,Good air quality
-71.06409,42.38168,02129,2023-10-30T12:00:00Z,141.35,6.77,29.41,1.47,0.73,0.13,24,Good air quality
-71.06409,42.38168,02129,2023-10-30T16:00:00Z,200.24,13.62,21.62,3.26,1.23,0.23,25,Good air quality
-71.06409,42.38168,02129,2023-10-30T20:00:00Z,183.4,11.52,21.1,1.55,1.08,0.23,20,Good air quality
-71.06409,42.38168,02129,2023-10-31T00:00:00Z,241.01,4.5,14.27,1.98,1.88,0.15,16,Good air quality
-71.06409,42.38168,02129,2023-10-31T04:00:00Z,282.37,5.75,7.66,4.68,4.02,0.25,12,Good air quality
-71.06409,42.38168,02129,2023-10-31T08:00:00Z,141.35,3.83,27.14,2.88,2.08,0.13,15,Good air quality
-71.06409,42.38168,02129,2023-10-31T12:00:00Z,223.76,6.84,18.38,2.9,2.49,0.13,21,Good air quality
-71.06409,42.38168,02129,2023-10-31T16:00:00Z,183.4,9.62,23.58,4.99,3.69,0.3,19,Good air quality
-71.06409,42.38168,02129,2023-10-31T20:00:00Z,182.55,4.91,32.29,4.35,4.35,0.15,21,Good air quality
-71.06409,42.38168,02129,2023-11-01T00:00:00Z,241.3,10.77,24.52,3.81,3.81,0.15,27,Good air quality
-71.06409,42.38168,02129,2023-11-01T08:00:00Z,241.3,16.53,13.88,6.67,3.58,0.23,15,Good air quality
-71.06409,42.38168,02129,2023-11-01T12:00:00Z,241.3,11.02,14.55,5.4,3.43,0.22,15,Good air quality
-71.06409,42.38168,02129,2023-11-01T16:00:00Z,282.79,12.99,14.5,5.8,4.76,0.32,16,Good air quality
-71.06409,42.38168,02129,2023-11-01T20:00:00Z,182.69,5.91,26.65,5.64,4.07,0.13,16,Good air quality
-71.06409,42.38168,02129,2023-11-02T00:00:00Z,183.26,11.16,25.66,5.2,5.17,0.23,22,Good air quality
-71.06409,42.38168,02129,2023-11-02T04:00:00Z,282.37,9.96,16.26,6.07,4.68,0.15,19,Good air quality
-71.06409,42.38168,02129,2023-11-02T08:00:00Z,182.55,6.76,18.26,5.44,4.67,0.13,18,Good air quality
-71.06409,42.38168,02129,2023-11-02T12:00:00Z,223.9,8.31,20.08,6.09,5.73,0.13,19,Good air quality
-71.06409,42.38168,02129,2023-11-02T16:00:00Z,282.65,12.31,19.85,7.78,6.66,0.24,21,Good air quality
-71.06409,42.38168,02129,2023-11-02T20:00:00Z,240.87,6.75,29.59,5.55,5.55,0.15,22,Good air quality
-71.06409,42.38168,02129,2023-11-03T00:00:00Z,299.25,16.01,25.46,7.33,5.45,0.15,25,Good air quality
-71.06409,42.38168,02129,2023-11-03T04:00:00Z,464.64,16.17,5.8,6.83,6,0.3,22,Good air quality
-71.06409,42.38168,02129,2023-11-03T08:00:00Z,323.87,27.07,12.22,11.35,5.31,0.23,25,Good air quality
-71.06409,42.38168,02129,2023-11-03T12:00:00Z,323.72,14.58,9.07,9.25,7.52,0.32,24,Good air quality
-71.06409,42.38168,02129,2023-11-03T16:00:00Z,464.32,23.24,15.38,13.33,8.83,0.43,25,Good air quality
-71.06409,42.38168,02129,2023-11-03T20:00:00Z,241.31,11.1,35.88,12.98,7.34,0.32,27,Good air quality
-71.06409,42.38168,02129,2023-11-04T00:00:00Z,299.39,17.44,32.69,11.01,5.87,0.27,30,Good air quality
-71.06409,42.38168,02129,2023-11-04T04:00:00Z,282.42,6.7,32.95,11.41,4.8,0.14,31,Good air quality
-71.06409,42.38168,02129,2023-11-04T08:00:00Z,183.16,9.45,35.36,9.79,3.66,0.14,28,Good air quality
-71.06409,42.38168,02129,2023-11-04T12:00:00Z,183.12,8.12,29.67,8.47,5.61,0.05,28,Good air quality
-71.06409,42.38168,02129,2023-11-04T16:00:00Z,282.66,17.75,25.75,10.43,7.48,0.24,25,Good air quality
-71.06409,42.38168,02129,2023-11-04T20:00:00Z,282.56,10.24,34.84,12.86,8.15,0.15,24,Good air quality
-71.06409,42.38168,02129,2023-11-05T00:00:00Z,457.37,23.09,14.95,14.94,9.23,0.25,28,Good air quality
-71.06409,42.38168,02129,2023-11-05T04:00:00Z,780.06,20.19,5.61,17.76,14.9,0.47,30,Good air quality
-71.06409,42.38168,02129,2023-11-05T08:00:00Z,184.3,8.08,32.82,24.98,17.59,0.12,39,Good air quality
-71.06409,42.38168,02129,2023-11-05T12:00:00Z,382.48,14.97,9.76,19.69,17.37,0.17,48,Good air quality
-71.06409,42.38168,02129,2023-11-05T16:00:00Z,464.9,19.18,16.97,17.81,14.71,0.34,53,Moderate air quality
-71.06409,42.38168,02129,2023-11-05T20:00:00Z,183.26,7.13,38.78,14.14,9.63,0.33,54,Moderate air quality
-71.06409,42.38168,02129,2023-11-06T00:00:00Z,282.52,10.24,37.68,12.25,12.25,0.15,55,Moderate air quality
-71.06409,42.38168,02129,2023-11-06T04:00:00Z,406.42,11.87,21.64,12.95,11.88,0.23,55,Moderate air quality
-71.06409,42.38168,02129,2023-11-06T08:00:00Z,422.67,17.83,13.02,7.35,6.09,0.15,52,Moderate air quality
-71.06409,42.38168,02129,2023-11-06T12:00:00Z,182.55,7.35,23.15,6.93,5.49,0.13,44,Good air quality
-71.06409,42.38168,02129,2023-11-06T16:00:00Z,299.63,11.59,12.61,8.52,5.76,0.25,37,Good air quality
-71.06409,42.38168,02129,2023-11-06T20:00:00Z,141.42,5.76,29.09,7.55,4.84,0.23,33,Good air quality
-71.06409,42.38168,02129,2023-11-07T00:00:00Z,200.24,10.6,26.89,9.53,4.55,0.4,29,Good air quality
-71.06409,42.38168,02129,2023-11-07T04:00:00Z,241.31,8.02,18.1,9.48,6,0.4,23,Good air quality
-71.06409,42.38168,02129,2023-11-07T08:00:00Z,199.96,2.52,25.83,11.37,8.32,0.3,23,Good air quality
-71.06409,42.38168,02129,2023-11-07T12:00:00Z,183.12,11.52,36.97,13.14,8.68,0.4,25,Good air quality
-71.06409,42.38168,02129,2023-11-07T16:00:00Z,282.56,14.71,41.79,14.97,14.4,0.4,33,Good air quality
-71.06409,42.38168,02129,2023-11-07T20:00:00Z,282.56,12.36,45.49,19.38,14.52,0.22,40,Good air quality
-71.06409,42.38168,02129,2023-11-08T00:00:00Z,282.21,11.6,35.96,14.22,10.8,0.25,42,Good air quality
-71.06409,42.38168,02129,2023-11-08T04:00:00Z,240.59,4.38,26.05,4.2,2.28,0.23,41,Good air quality
-71.06409,42.38168,02129,2023-11-08T08:00:00Z,240.73,12.47,24.66,4.86,1.59,0.23,37,Good air quality
-71.06409,42.38168,02129,2023-11-08T12:00:00Z,182.55,3.01,22.97,3.36,1.82,0.13,32,Good air quality
-71.06409,42.38168,02129,2023-11-08T16:00:00Z,240.73,6.72,30.64,4.41,2.87,0.15,26,Good air quality
-71.06409,42.38168,02129,2023-11-08T20:00:00Z,240.59,4.85,28.87,5.19,3.3,0.17,26,Good air quality
-71.06409,42.38168,02129,2023-11-09T00:00:00Z,281.94,9.25,20.59,4.86,3.37,0.3,24,Good air quality
-71.06409,42.38168,02129,2023-11-09T04:00:00Z,281.8,4.49,21.24,4.95,3.81,0.13,21,Good air quality
-71.06409,42.38168,02129,2023-11-09T08:00:00Z,199.39,3.24,23.4,5.22,3.27,0.15,20,Good air quality
-71.06409,42.38168,02129,2023-11-09T12:00:00Z,240.59,10.6,15.17,6.43,3.13,0.13,18,Good air quality
-71.06409,42.38168,02129,2023-11-09T16:00:00Z,381.76,22.81,5,5.74,5.38,0.48,21,Good air quality
-71.06409,42.38168,02129,2023-11-09T20:00:00Z,299.48,16.2,8.97,5.93,2.72,0.33,15,Good air quality
-71.06409,42.38168,02129,2023-11-10T00:00:00Z,464.59,11.17,3.68,10.32,10.32,0.62,18,Good air quality
-71.06409,42.38168,02129,2023-11-10T04:00:00Z,423.52,9.99,1.71,13.22,13.22,0.33,25,Good air quality
-71.06409,42.38168,02129,2023-11-10T08:00:00Z,299.21,5.57,16.6,10.79,7.97,0.15,30,Good air quality
-71.06409,42.38168,02129,2023-11-10T12:00:00Z,340.7,12.5,5.65,8.8,6.5,0.14,32,Good air quality
-71.06409,42.38168,02129,2023-11-10T16:00:00Z,324.27,16.03,12.72,11.16,6.96,0.39,34,Good air quality
-71.06409,42.38168,02129,2023-11-10T20:00:00Z,281.94,12.89,21.23,6.37,4.91,0.32,35,Good air quality
-71.06409,42.38168,02129,2023-11-11T00:00:00Z,381.34,8.43,22.06,7.69,4.47,0.19,32,Good air quality
-71.06409,42.38168,02129,2023-11-11T04:00:00Z,382.05,9.17,14.68,9.22,5.9,0.2,27,Good air quality
-71.06409,42.38168,02129,2023-11-11T08:00:00Z,323.86,13.95,9.57,9.39,5.12,0.22,23,Good air quality
-71.06409,42.38168,02129,2023-11-11T12:00:00Z,281.95,9.23,19.92,7.6,4.93,0.13,22,Good air quality
-71.06409,42.38168,02129,2023-11-11T16:00:00Z,282.51,6.45,15.7,6.14,3.35,0.23,21,Good air quality
-71.06409,42.38168,02129,2023-11-11T20:00:00Z,240.59,2.3,29.91,3.45,3.45,0.15,19,Good air quality
-71.06409,42.38168,02129,2023-11-12T00:00:00Z,240.73,3.67,30.21,3.67,3.67,0.12,26,Good air quality
-71.06409,42.38168,02129,2023-11-12T04:00:00Z,241.44,4.42,27.76,5.44,4.39,0.13,27,Good air quality
-71.06409,42.38168,02129,2023-11-12T08:00:00Z,282.65,6.86,21.94,8.65,4.77,0.22,25,Good air quality
-71.06409,42.38168,02129,2023-11-12T12:00:00Z,241.3,9.23,23.99,7.28,3.88,0.12,23,Good air quality
-71.06409,42.38168,02129,2023-11-12T16:00:00Z,281.8,5.2,24.1,8.04,5.72,0.14,22,Good air quality
-71.06409,42.38168,02129,2023-11-12T20:00:00Z,240.59,2.53,31.38,6.04,5.99,0.12,24,Good air quality
-71.06409,42.38168,02129,2023-11-13T00:00:00Z,241.28,4.61,30.94,6.51,6.51,0.12,28,Good air quality
-71.06409,42.38168,02129,2023-11-13T04:00:00Z,498.21,13.28,8.96,11.77,11.77,0.25,25,Good air quality
-71.06409,42.38168,02129,2023-11-13T08:00:00Z,357.41,3.92,24.81,8.74,7.8,0.12,28,Good air quality
-71.06409,42.38168,02129,2023-11-13T12:00:00Z,381.76,12.77,7.19,9.08,7.16,0.15,30,Good air quality
-71.06409,42.38168,02129,2023-11-13T16:00:00Z,340.67,17.99,16.68,7.76,7.43,0.32,32,Good air quality
-71.06409,42.38168,02129,2023-11-13T20:00:00Z,340.47,7.24,26.04,10.32,7.05,0.22,33,Good air quality
-71.06409,42.38168,02129,2023-11-14T00:00:00Z,340.69,11.88,17.67,7.46,7.19,0.22,34,Good air quality
-71.06409,42.38168,02129,2023-11-14T04:00:00Z,281.94,7.26,27.43,7.79,4.78,0.15,30,Good air quality
-71.06409,42.38168,02129,2023-11-14T08:00:00Z,340.41,15.31,16.22,8.4,5.72,0.14,27,Good air quality
-71.06409,42.38168,02129,2023-11-14T12:00:00Z,282.51,15.32,12.09,9.57,7.44,0.13,27,Good air quality
-71.06409,42.38168,02129,2023-11-14T16:00:00Z,382.04,20.56,13.8,11.92,11.1,0.4,28,Good air quality
-71.06409,42.38168,02129,2023-11-14T20:00:00Z,340.42,5.77,25.28,9.55,7.73,0.25,29,Good air quality
-71.06409,42.38168,02129,2023-11-15T00:00:00Z,340.69,5.13,23.28,6.43,4.51,0.14,28,Good air quality
-71.06409,42.38168,02129,2023-11-15T04:00:00Z,340.69,10.12,22.47,8.12,5.94,0.14,29,Good air quality
-71.06409,42.38168,02129,2023-11-15T08:00:00Z,282.37,11.87,14.28,7.08,7.08,0.14,29,Good air quality
-71.06409,42.38168,02129,2023-11-15T12:00:00Z,481.15,18.67,2.5,7.74,7.26,0.62,29,Good air quality
-71.06409,42.38168,02129,2023-11-15T16:00:00Z,563.84,19.57,5.7,8.18,6.8,0.88,28,Good air quality
-71.06409,42.38168,02129,2023-11-15T20:00:00Z,381.62,10.05,18.72,6.73,5.08,0.25,26,Good air quality
-71.06409,42.38168,02129,2023-11-16T00:00:00Z,340.69,9.48,15.47,6.92,5.08,0.23,26,Good air quality
-71.06409,42.38168,02129,2023-11-16T04:00:00Z,282.55,6.7,15.28,8.79,4.91,0.2,25,Good air quality
-71.06409,42.38168,02129,2023-11-16T08:00:00Z,283.12,11.99,13.25,11.93,5.34,0.22,24,Good air quality
-71.06409,42.38168,02129,2023-11-16T12:00:00Z,282.69,15.8,9.29,15.54,9.71,0.22,25,Good air quality
-71.06409,42.38168,02129,2023-11-16T16:00:00Z,441.05,19.14,11.23,13.37,13.37,0.43,28,Good air quality
-71.06409,42.38168,02129,2023-11-16T20:00:00Z,340.87,15.62,26.69,17.04,12.04,0.43,32,Good air quality
-71.06409,42.38168,02129,2023-11-17T00:00:00Z,540.49,16.53,17.58,25.44,11.12,0.35,36,Good air quality
-71.06409,42.38168,02129,2023-11-17T04:00:00Z,1004.54,21.65,3.57,24.12,18.81,1.52,45,Good air quality
-71.06409,42.38168,02129,2023-11-17T08:00:00Z,956.23,14.62,2.16,24.19,21.99,1.03,53,Moderate air quality
-71.06409,42.38168,02129,2023-11-17T12:00:00Z,506.32,19.49,10.36,27.75,23.66,0.22,59,Moderate air quality
-71.06409,42.38168,02129,2023-11-17T16:00:00Z,383.08,21.05,21.06,27.3,13.77,0.32,61,Moderate air quality
-71.06409,42.38168,02129,2023-11-17T20:00:00Z,242.49,8.72,40.07,26.93,3.53,0.22,59,Moderate air quality
-71.05462,42.29695,02122,2023-10-19T04:00:00Z,547.28,23.84,8.37,26.28,7.27,0.4,33,Good air quality
-71.05462,42.29695,02122,2023-10-19T08:00:00Z,447.58,14.65,10.81,8.49,2.9,0.3,33,Good air quality
-71.05462,42.29695,02122,2023-10-19T12:00:00Z,464.84,21.04,10.85,27.25,8.36,0.3,32,Good air quality
-71.05462,42.29695,02122,2023-10-19T16:00:00Z,365.46,24.31,19.56,23.74,9.18,0.4,30,Good air quality
-71.05462,42.29695,02122,2023-10-19T20:00:00Z,282.51,21.04,32.97,26.32,8.32,0.3,29,Good air quality
-71.05462,42.29695,02122,2023-10-20T00:00:00Z,282.64,20.8,31.32,17.77,5.78,0.3,29,Good air quality
-71.05462,42.29695,02122,2023-10-20T04:00:00Z,365.07,7.14,18.62,6.06,0.92,0.4,25,Good air quality
-71.05462,42.29695,02122,2023-10-20T08:00:00Z,364.72,11.19,14.92,5.86,1.84,0.4,24,Good air quality
-71.05462,42.29695,02122,2023-10-20T12:00:00Z,464.72,27.53,10.45,32.27,8.85,0.49,25,Good air quality
-71.05462,42.29695,02122,2023-10-20T16:00:00Z,299.87,22.49,9.48,18.47,8.22,0.3,25,Good air quality
-71.05462,42.29695,02122,2023-10-20T20:00:00Z,347.68,25.28,28.22,22.3,8.58,0.4,25,Good air quality
-71.05462,42.29695,02122,2023-10-21T00:00:00Z,282.48,21.8,23.23,20.19,8.72,0.4,26,Good air quality
-71.05462,42.29695,02122,2023-10-21T04:00:00Z,182.78,11.62,23.86,25.47,6.33,0.5,28,Good air quality
-71.05462,42.29695,02122,2023-10-21T08:00:00Z,182.84,2.73,26.17,4.65,1.19,0.4,28,Good air quality
-71.05462,42.29695,02122,2023-10-21T12:00:00Z,348,8.17,20.82,4.23,4.23,0.4,26,Good air quality
-71.05462,42.29695,02122,2023-10-21T16:00:00Z,182.78,22.76,23.58,26.8,8.11,0.59,27,Good air quality
-71.05462,42.29695,02122,2023-10-21T20:00:00Z,182.83,17.47,26.02,23.66,8.04,0.59,26,Good air quality
-71.05462,42.29695,02122,2023-10-22T00:00:00Z,264.95,22.65,33.7,27.81,7.55,0.49,28,Good air quality
-71.05462,42.29695,02122,2023-10-22T04:00:00Z,265.24,15.09,27.52,19.77,8.11,0.49,28,Good air quality
-71.05462,42.29695,02122,2023-10-22T08:00:00Z,265.16,2.03,18.37,3.94,1.57,0.49,26,Good air quality
-71.05462,42.29695,02122,2023-10-22T12:00:00Z,182.73,0.94,15.25,3.06,1.73,0.49,25,Good air quality
-71.05462,42.29695,02122,2023-10-22T16:00:00Z,182.56,14.28,16.58,18.61,7.02,0.49,24,Good air quality
-71.05462,42.29695,02122,2023-10-22T20:00:00Z,182.56,16.08,18.85,17.97,6.93,0.4,23,Good air quality
-71.05462,42.29695,02122,2023-10-23T00:00:00Z,264.99,24.8,14.84,20.67,6.27,0.49,23,Good air quality
-71.05462,42.29695,02122,2023-10-23T04:00:00Z,264.99,14.81,12.6,7.88,3.8,0.49,21,Good air quality
-71.05462,42.29695,02122,2023-10-23T08:00:00Z,182.52,14.01,12.74,9.89,4.95,0.4,21,Good air quality
-71.05462,42.29695,02122,2023-10-23T12:00:00Z,265.2,17.26,9.74,23.23,6.14,0.3,21,Good air quality
-71.05462,42.29695,02122,2023-10-23T16:00:00Z,282.52,23.86,10.2,22.58,6.02,0.49,22,Good air quality
-71.05462,42.29695,02122,2023-10-23T20:00:00Z,265.2,19.3,16.24,16.29,7.3,0.4,22,Good air quality
-71.05462,42.29695,02122,2023-10-24T00:00:00Z,182.82,22.11,14.64,14.73,8.2,0.3,23,Good air quality
-71.05462,42.29695,02122,2023-10-24T04:00:00Z,182.78,19.63,17.77,14.29,7.05,0.3,23,Good air quality
-71.05462,42.29695,02122,2023-10-24T08:00:00Z,182.78,13.08,14.46,6.12,1.62,0.3,23,Good air quality
-71.05462,42.29695,02122,2023-10-24T12:00:00Z,529.93,29.68,3.55,32.55,7.94,0.49,28,Good air quality
-71.05462,42.29695,02122,2023-10-24T16:00:00Z,564.69,29.08,6.36,20.37,8.1,0.9,27,Good air quality
-71.05462,42.29695,02122,2023-10-24T20:00:00Z,282.56,23.63,21.73,22.98,7.47,0.3,25,Good air quality
-71.05462,42.29695,02122,2023-10-25T00:00:00Z,382.29,33.55,17.92,20.86,8.16,0.3,31,Good air quality
-71.05462,42.29695,02122,2023-10-25T04:00:00Z,447.46,23.23,17.07,33.7,6.1,0.4,26,Good air quality
-71.05462,42.29695,02122,2023-10-25T08:00:00Z,265.2,9.19,30.59,8.16,3.14,0.3,28,Good air quality
-71.05462,42.29695,02122,2023-10-25T12:00:00Z,365.19,23.89,24.58,24.57,11.51,0.3,30,Good air quality
-71.05462,42.29695,02122,2023-10-25T16:00:00Z,382.3,26.85,20.6,25.08,12.43,0.4,32,Good air quality
-71.05462,42.29695,02122,2023-10-25T20:00:00Z,282.56,27.38,16.87,28,11.59,0.4,34,Good air quality
-71.05462,42.29695,02122,2023-10-26T00:00:00Z,465.04,35.91,13.76,32.38,11.46,0.5,37,Good air quality
-71.05462,42.29695,02122,2023-10-26T04:00:00Z,447.73,22.22,9.52,29.19,11.36,0.49,39,Good air quality
-71.05462,42.29695,02122,2023-10-26T08:00:00Z,282.69,8.59,30.34,14.21,7.98,0.4,43,Good air quality
-71.05462,42.29695,02122,2023-10-26T12:00:00Z,447.68,31.41,19.58,33.41,12.03,0.4,44,Good air quality
-71.05462,42.29695,02122,2023-10-26T16:00:00Z,402.17,35.85,18.79,30.13,12.89,0.8,45,Good air quality
-71.05462,42.29695,02122,2023-10-26T20:00:00Z,288.09,22.29,47.68,27.08,11.21,0.67,46,Good air quality
-71.05462,42.29695,02122,2023-10-27T00:00:00Z,564.78,38.74,35.82,29.94,13.44,0.4,47,Good air quality
-71.05462,42.29695,02122,2023-10-27T04:00:00Z,894.92,44.33,19.76,34.84,17.78,0.4,51,Moderate air quality
-71.05462,42.29695,02122,2023-10-27T08:00:00Z,530.09,19.39,31.21,14.22,11.49,0.4,52,Moderate air quality
-71.05462,42.29695,02122,2023-10-27T12:00:00Z,547.48,32.12,29.26,40.13,18.46,0.4,54,Moderate air quality
-71.05462,42.29695,02122,2023-10-27T16:00:00Z,647.44,37.38,14.61,34.49,17.82,0.5,55,Moderate air quality
